Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9966300907, 2.09777398846;"{""type"": ""Point"", ""coordinates"": [2.097773988463467, 48.996630090663984]}";47447;CONFLANS-SAINTE-HONORINE;CONFLANS SAINTE-HONORINE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;582530.642;144059.14
48.9926138816, 1.95547924753;"{""type"": ""Point"", ""coordinates"": [1.955479247534605, 48.992613881639144]}";54249;LES CLAIRIERES-DE-VERNEUIL;LES CLAIRIÈRES DE VERNEUIL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;572116.681;143655.436
48.9554022445, 2.09352190295;"{""type"": ""Point"", ""coordinates"": [2.093521902945918, 48.95540224454144]}";47915;ACHERES-GRAND-CORMIER;ACHÈRES GRAND CORMIER;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;582204.711;139475.601
48.9203793748, 2.18535337629;"{""type"": ""Point"", ""coordinates"": [2.185353376288786, 48.920379374823604]}";43082;HOUILLES-CARRIERES-SUR-SEINE;HOUILLES CARRIÈRES-SUR-SEINE;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;588921.802;135563.415
48.809482263, 2.13508745661;"{""type"": ""Point"", ""coordinates"": [2.135087456613032, 48.8094822630178]}";44602;VERSAILLES RIVE DROITE;VERSAILLES RIVE DROITE;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;SNCF;1;1;585205.137;123240.286
48.806377449, 2.15150011465;"{""type"": ""Point"", ""coordinates"": [2.15150011465092, 48.80637744904838]}";43167;MONTREUIL;MONTREUIL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;586409.742;122891.93
48.676446657, 2.35248140105;"{""type"": ""Point"", ""coordinates"": [2.352481401048998, 48.676446656997726]}";43192;SAVIGNY-SUR-ORGE;SAVIGNY-SUR-ORGE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601175.064;108426.861
48.6528113996, 2.31273624701;"{""type"": ""Point"", ""coordinates"": [2.312736247011251, 48.65281139962027]}";43188;SAINTE-GENEVIEVE-DES-BOIS;STE-GENEVIÈVE-DES-BOIS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;598247.267;105798.736
48.6358758658, 2.30683316396;"{""type"": ""Point"", ""coordinates"": [2.306833163955258, 48.63587586583673]}";43202;SAINT-MICHEL-SUR-ORGE;ST-MICHEL-SUR-ORGE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;597811.588;103915.626
48.7022393878, 2.29455774648;"{""type"": ""Point"", ""coordinates"": [2.294557746483665, 48.70223938779475]}";47059;LONGJUMEAU;LONGJUMEAU;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596911.0;111295.8
48.636351368, 2.40779628345;"{""type"": ""Point"", ""coordinates"": [2.407796283449459, 48.63635136798794]}";48489;ORANGIS-BOIS DE L'EPINE;ORANGIS BOIS DE L'ÉPINE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;605252.832;103970.548
48.7347165868, 2.2734834644;"{""type"": ""Point"", ""coordinates"": [2.273483464396533, 48.734716586800225]}";47940;MASSY-VERRIERES;MASSY VERRIÈRES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;595362.863;114908.389
48.6997324357, 2.50607815319;"{""type"": ""Point"", ""coordinates"": [2.506078153186698, 48.69973243570268]}";58873;BRUNOY;BRUNOY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;612480.6;111030.2
48.930934183, 2.51504966242;"{""type"": ""Point"", ""coordinates"": [2.515049662417906, 48.930934182986604]}";411283;ROUGEMONT-CHANTELOUP;Rougemont-Chanteloup;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;613080.16;136741.428
48.8575515533, 2.35129220933;"{""type"": ""Point"", ""coordinates"": [2.351292209334574, 48.85755155329652]}";415851;HOTEL DE VILLE;Hôtel de Ville;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601083.624;128565.895
48.8847082013, 2.26051507789;"{""type"": ""Point"", ""coordinates"": [2.260515077888117, 48.88470820132253]}";44479;PONT DE NEUILLY (AVENUE DE MADRID);Pont de Neuilly;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;594425.85;131588.442
48.8515102782, 2.39830234427;"{""type"": ""Point"", ""coordinates"": [2.398302344267162, 48.85151027816436]}";42271;AVRON;Avron;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;604533.573;127895.856
48.9299710262, 2.38475886144;"{""type"": ""Point"", ""coordinates"": [2.384758861440773, 48.92997102621437]}";46100;SIX ROUTES;Six routes;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;603534.161;136620.008
48.9096663654, 2.43748780358;"{""type"": ""Point"", ""coordinates"": [2.437487803577854, 48.90966636535837]}";52382;LA FERME;La Ferme;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;607400.564;134365.937
48.9219261433, 2.51644353517;"{""type"": ""Point"", ""coordinates"": [2.516443535174537, 48.92192614328032]}";47936;L'ABBAYE;L'Abbaye;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;613184.67;135739.978
48.9386164837, 2.3561784586;"{""type"": ""Point"", ""coordinates"": [2.356178458600191, 48.938616483735494]}";44095;MARCHE DE SAINT-DENIS;Marché de Saint-Denis;Tramway;0;0;0;0;1;0;0;0;0;0;0;T5;0;0;RATP;0;1;601439.86;137580.444
48.9191790277, 2.41383718232;"{""type"": ""Point"", ""coordinates"": [2.41383718232087, 48.919179027732525]}";44125;MAURICE LACHATRE;Maurice Lachâtre;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;605665.922;135421.705
48.8286719399, 2.30085182621;"{""type"": ""Point"", ""coordinates"": [2.300851826205764, 48.82867193994051]}";42387;PORTE DE BRANCION;Brancion;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;597380.983;125354.972
48.8839585726, 2.33192658953;"{""type"": ""Point"", ""coordinates"": [2.331926589533002, 48.883958572609835]}";42337;BLANCHE;Blanche;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599662.854;131502.277
48.8792141342, 2.30352872537;"{""type"": ""Point"", ""coordinates"": [2.303528725370108, 48.879214134245586]}";42771;COURCELLES;Courcelles;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597580.011;130975.21
48.8653353173, 2.41669727286;"{""type"": ""Point"", ""coordinates"": [2.41669727285771, 48.865335317260985]}";47890;GALLIENI (PARC DE BAGNOLET);Gallieni;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;RATP;0;1;605881.855;129434.478
48.8686959778, 2.34072072367;"{""type"": ""Point"", ""coordinates"": [2.340720723674097, 48.868695977842876]}";45101;BOURSE;Bourse;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600307.872;129805.065
48.8838092012, 2.30467444053;"{""type"": ""Point"", ""coordinates"": [2.304674440528396, 48.883809201233376]}";45508;WAGRAM;Wagram;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597664.261;131486.148
48.8857931052, 2.2925823141;"{""type"": ""Point"", ""coordinates"": [2.292582314102913, 48.885793105231]}";44511;PORTE DE CHAMPERRET;Porte de Champerret;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596777.591;131707.207
48.892082786, 2.28500950275;"{""type"": ""Point"", ""coordinates"": [2.285009502746195, 48.89208278597479]}";42195;ANATOLE FRANCE;Anatole France;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596222.729;132406.976
48.893941388, 2.34776550172;"{""type"": ""Point"", ""coordinates"": [2.347765501718976, 48.89394138802911]}";44833;SIMPLON;Simplon;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600824.271;132612.425
48.8724249127, 2.35604490769;"{""type"": ""Point"", ""coordinates"": [2.356044907694412, 48.87242491269044]}";42579;CHATEAU D'EAU;Château d'Eau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601431.939;130219.903
48.8281884763, 2.32716464961;"{""type"": ""Point"", ""coordinates"": [2.327164649607824, 48.82818847631351]}";42175;ALESIA;Alésia;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599312.82;125300.634
48.8954546731, 2.42532689153;"{""type"": ""Point"", ""coordinates"": [2.425326891530144, 48.895454673059255]}";42344;BOBIGNY-PANTIN (RAYMOND QUENEAU);Bobigny-Pantin - Raymond Queneau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;606511.036;132784.475
48.8871348691, 2.38696001714;"{""type"": ""Point"", ""coordinates"": [2.386960017135177, 48.887134869076554]}";44227;OURCQ;Ourcq;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603698.596;131856.715
48.885216183, 2.37966308156;"{""type"": ""Point"", ""coordinates"": [2.3796630815606, 48.88521618301505]}";45581;LAUMIERE;Laumière;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603163.617;131643.023
48.8598736217, 2.37191397876;"{""type"": ""Point"", ""coordinates"": [2.371913978759671, 48.8598736216656]}";44641;RICHARD LENOIR;Richard Lenoir;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602596.642;128824.616
48.8534369623, 2.36873657263;"{""type"": ""Point"", ""coordinates"": [2.368736572626169, 48.853436962301636]}";42288;BASTILLE;Bastille;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602363.809;128108.75
48.8625955368, 2.33668417;"{""type"": ""Point"", ""coordinates"": [2.336684170000452, 48.862595536772766]}";44236;PALAIS ROYAL-MUSEE DU LOUVRE;Palais Royal-Musée du Louvre;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600011.75;129126.683
48.3785349151, 2.79888307957;"{""type"": ""Point"", ""coordinates"": [2.798883079573727, 48.37853491506782]}";47130;MORET-VENEUX-LES-SABLONS;MORET-VENEUX-LES-SABLONS;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;634252.671;75403.143
48.6894902048, 2.3830198083;"{""type"": ""Point"", ""coordinates"": [2.383019808299275, 48.68949020483232]}";45739;JUVISY;JUVISY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;603423.114;109878.252
48.8301196393, 2.26368964874;"{""type"": ""Point"", ""coordinates"": [2.263689648738453, 48.83011963925857]}";43410;ISSY-VAL DE SEINE;ISSY VAL DE SEINE;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;594652.758;125517.932
49.1354741446, 3.07562656432;"{""type"": ""Point"", ""coordinates"": [3.075626564318928, 49.13547414464918]}";411375;MAREUIL-SUR-OURCQ;MAREUIL-SUR-OURCQ;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;653928.506;159735.341
49.008978461, 2.54483189792;"{""type"": ""Point"", ""coordinates"": [2.54483189791712, 49.008978460950175]}";44951;PARC PR;Parc PR;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;AEROSAT;0;1;615238.274;145425.518
48.9317348255, 2.3782254904;"{""type"": ""Point"", ""coordinates"": [2.378225490397901, 48.93173482548615]}";42763;COSMONAUTES;Cosmonautes;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;603055.361;136815.857
48.8259205463, 2.31338008758;"{""type"": ""Point"", ""coordinates"": [2.313380087578536, 48.825920546251226]}";42847;DIDOT;Didot;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;598300.691;125048.656
48.9127049753, 2.43542099299;"{""type"": ""Point"", ""coordinates"": [2.435420992985438, 48.912704975295874]}";47347;ESCADRILLE NORMANDIE-NIEMEN;Escadrille Normandie-Niémen;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;607248.628;134703.631
48.9140932644, 2.43127800347;"{""type"": ""Point"", ""coordinates"": [2.431278003470784, 48.91409326441147]}";47349;GASTON ROULAUD;Gaston Roulaud;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;606944.777;134857.62
48.8580460554, 2.27415462837;"{""type"": ""Point"", ""coordinates"": [2.27415462837367, 48.85804605537621]}";43567;LA MUETTE;La Muette;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;595423.644;128622.675
48.8630737822, 2.2871668755;"{""type"": ""Point"", ""coordinates"": [2.287166875502503, 48.86307378222526]}";44962;TROCADERO;Trocadéro;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596378.786;129181.051
48.864766845, 2.3009910035;"{""type"": ""Point"", ""coordinates"": [2.300991003495585, 48.86476684497177]}";42182;ALMA-MARCEAU;Alma-Marceau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597393.118;129368.746
48.8724223837, 2.31003834462;"{""type"": ""Point"", ""coordinates"": [2.310038344619937, 48.87242238365101]}";44884;SAINT-PHILIPPE-DU-ROULE;Saint-Philippe du Roule;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598057.181;130219.775
48.8692940077, 2.35428087908;"{""type"": ""Point"", ""coordinates"": [2.354280879075376, 48.86929400766136]}";44909;STRASBOURG-SAINT-DENIS;Strasbourg-Saint-Denis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601302.62;129871.712
48.8574537227, 2.38071878586;"{""type"": ""Point"", ""coordinates"": [2.38071878585627, 48.85745372268132]}";45065;VOLTAIRE (LEON BLUM);Voltaire;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603242.827;128555.863
48.8407450152, 2.2285369815;"{""type"": ""Point"", ""coordinates"": [2.228536981504942, 48.840745015226894]}";42381;BOULOGNE-PONT DE SAINT CLOUD;Boulogne-Pont de Saint-Cloud;Metro;0;0;0;1;0;0;0;0;0;0;M10;0;0;0;RATP;0;1;592073.688;126702.586
48.8479430972, 2.26413042674;"{""type"": ""Point"", ""coordinates"": [2.264130426738311, 48.84794309720084]}";44138;MICHEL-ANGE-AUTEUIL;Michel-Ange-Auteuil;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;594687.034;127499.88
48.8452047027, 2.26644154037;"{""type"": ""Point"", ""coordinates"": [2.266441540369508, 48.84520470267351]}";42543;CHARDON-LAGACHE;Chardon-Lagache;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;594856.361;127195.208
48.8612049903, 2.35349574013;"{""type"": ""Point"", ""coordinates"": [2.353495740128163, 48.861204990323024]}";44593;RAMBUTEAU;Rambuteau;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601245.22;128972.194
48.8395165854, 2.30110751488;"{""type"": ""Point"", ""coordinates"": [2.301107514879988, 48.83951658539453]}";44995;VAUGIRARD (ADOLPHE CHERIOU);Vaugirard;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597400.329;126560.895
48.8444701413, 2.31785278304;"{""type"": ""Point"", ""coordinates"": [2.317852783041332, 48.84447014129586]}";42981;FALGUIERE;Falguière;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598629.611;127111.294
48.8914809106, 2.34972889726;"{""type"": ""Point"", ""coordinates"": [2.349728897262871, 48.891480910596364]}";44075;MARCADET-POISSONNIERS;Marcadet-Poissonniers;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600968.278;132338.842
48.8904854556, 2.35999576638;"{""type"": ""Point"", ""coordinates"": [2.359995766383568, 48.89048545564586]}";44113;MARX DORMOY;Marx Dormoy;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601721.137;132228.331
48.9163823099, 2.2946851117;"{""type"": ""Point"", ""coordinates"": [2.294685111702555, 48.9163823099221]}";43042;GABRIEL PERI-ASNIERES-GENNEVILLIERS;Gabriel Péri;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596933.706;135108.657
48.8318256496, 2.31412232347;"{""type"": ""Point"", ""coordinates"": [2.314122323470855, 48.8318256495863]}";45322;PLAISANCE;Plaisance;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598355.387;125705.292
48.8339363926, 2.31807828413;"{""type"": ""Point"", ""coordinates"": [2.318078284129665, 48.833936392643025]}";44316;PERNETY;Pernéty;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598645.868;125939.929
48.8386316471, 2.32249174845;"{""type"": ""Point"", ""coordinates"": [2.322491748450549, 48.83863164713646]}";43046;GAITE;Gaîté;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598969.963;126461.976
48.8799957944, 2.39894666246;"{""type"": ""Point"", ""coordinates"": [2.398946662455969, 48.879995794367346]}";45617;PRE SAINT-GERVAIS;Pré Saint-Gervais;Metro;0;0;0;1;0;0;0;0;0;0;M7bis;0;0;0;RATP;0;1;604578.255;131063.504
48.8808212614, 2.37414715384;"{""type"": ""Point"", ""coordinates"": [2.374147153839052, 48.88082126137613]}";58767;BOLIVAR;Bolivar;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602759.348;131154.088
48.8827381328, 2.37012231228;"{""type"": ""Point"", ""coordinates"": [2.370122312281105, 48.88273813278425]}";43425;JAURES;Jaurès;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602464.066;131367.105
48.8434916487, 2.61595248305;"{""type"": ""Point"", ""coordinates"": [2.615952483051449, 48.84349164872858]}";44199;NOISIEL;NOISIEL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;620509.01;127040.287
48.9531483885, 2.60313531057;"{""type"": ""Point"", ""coordinates"": [2.60313531057317, 48.953148388499926]}";46725;VILLEPARISIS-MITRY-LE-NEUF;VILLEPARISIS-MITRY-LE-NEUF;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;619525.196;139230.652
48.8057703742, 2.61939578581;"{""type"": ""Point"", ""coordinates"": [2.619395785810457, 48.80577037423246]}";43074;EMERAINVILLE-PONTAULT-COMBAULT;ÉMERAINVILLE PONTAULT-COMBAULT;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;620777.466;122846.638
48.7956548205, 2.65038766981;"{""type"": ""Point"", ""coordinates"": [2.650387669808481, 48.79565482051668]}";46568;ROISSY-EN-BRIE;ROISSY-EN-BRIE;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;623058.547;121730.796
48.903072916, 2.81024821936;"{""type"": ""Point"", ""coordinates"": [2.810248219362661, 48.90307291600507]}";47322;ESBLY;ESBLY;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;1;634727.833;133736.864
48.9984153932, 3.00795305575;"{""type"": ""Point"", ""coordinates"": [3.007953055749719, 48.99841539320162]}";47484;ISLES-ARMENTIERES-CONGIS;ISLES-ARMENTIÈRES-CONGIS;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649126.562;144448.657
48.9591640631, 3.02611129565;"{""type"": ""Point"", ""coordinates"": [3.026111295651662, 48.959164063062396]}";47928;CHANGIS-SAINT-JEAN;CHANGIS ST-JEAN;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650495.034;140096.065
48.86329024, 2.88320172581;"{""type"": ""Point"", ""coordinates"": [2.883201725811636, 48.86329023998257]}";58581;VILLIERS-MONTBARBIN;VILLIERS-MONTBARBIN;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640107.951;129349.33
48.8354953572, 2.35882349044;"{""type"": ""Point"", ""coordinates"": [2.358823490437187, 48.835495357188535]}";42426;CAMPO-FORMIO;Campo-Formio;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601636.947;126113.366
48.8395671983, 2.39595292659;"{""type"": ""Point"", ""coordinates"": [2.395952926588724, 48.839567198337505]}";45229;DAUMESNIL;Daumesnil;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;604362.2;126567.638
48.8390411437, 2.38962001542;"{""type"": ""Point"", ""coordinates"": [2.389620015423847, 48.83904114372092]}";42869;DUGOMMIER;Dugommier;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;603897.391;126508.793
48.8370451202, 2.37282572454;"{""type"": ""Point"", ""coordinates"": [2.372825724542572, 48.837045120157924]}";44582;QUAI DE LA GARE;Quai de la Gare;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602664.745;126286.102
48.8406632293, 2.32638461079;"{""type"": ""Point"", ""coordinates"": [2.326384610792847, 48.840663229299565]}";45313;EDGAR QUINET;Edgar Quinet;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599255.745;126687.844
48.8456269668, 2.30953149282;"{""type"": ""Point"", ""coordinates"": [2.309531492823514, 48.84562696675504]}";44829;SEVRES-LECOURBE;Sèvres-Lecourbe;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;598018.916;127240.119
48.847507082, 2.30296829645;"{""type"": ""Point"", ""coordinates"": [2.302968296454798, 48.84750708198887]}";42419;CAMBRONNE;Cambronne;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;597537.316;127449.382
48.8669831094, 2.29005883358;"{""type"": ""Point"", ""coordinates"": [2.290058833580487, 48.86698310944948]}";42359;BOISSIERE;Boissière;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596591.232;129615.635
48.7875627921, 2.36780410698;"{""type"": ""Point"", ""coordinates"": [2.367804106975457, 48.78756279205349]}";45049;VILLEJUIF-LOUIS ARAGON;Villejuif-Louis Aragon;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;T7;0;0;RATP;0;1;602298.381;120783.46
48.9037599311, 2.39228705963;"{""type"": ""Point"", ""coordinates"": [2.39228705963185, 48.90375993107014]}";46492;AUBERVILLIERS-PANTIN (QUATRE CHEMINS);Aubervilliers Pantin Quatre Chemins;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;604087.884;133705.707
48.881584251, 2.3659210371;"{""type"": ""Point"", ""coordinates"": [2.36592103710407, 48.88158425100825]}";43823;LOUIS BLANC;Louis Blanc;Metro;0;0;0;1;0;0;0;0;0;0;M7bis;0;0;0;RATP;0;1;602156.0;131238.664
48.8358634878, 2.35258892287;"{""type"": ""Point"", ""coordinates"": [2.352588922866105, 48.83586348776239]}";43737;LES GOBELINS;Les Gobelins;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601179.269;126154.186
48.8197612666, 2.36401545954;"{""type"": ""Point"", ""coordinates"": [2.364015459544706, 48.819761266561756]}";44513;PORTE DE CHOISY;Porte de Choisy;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;602018.707;124363.849
48.8213557838, 2.36929058735;"{""type"": ""Point"", ""coordinates"": [2.369290587346029, 48.82135578381408]}";44507;PORTE D'IVRY;Porte d'Ivry;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T3;0;0;RATP;0;1;602405.992;124541.316
48.8110991977, 2.38355147965;"{""type"": ""Point"", ""coordinates"": [2.383551479649113, 48.81109919771153]}";44051;MAIRIE D'IVRY;Mairie d'Ivry;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;RATP;0;1;603453.86;123401.33
48.8101299573, 2.36226338713;"{""type"": ""Point"", ""coordinates"": [2.362263387127349, 48.81012995727393]}";43643;LE KREMLIN-BICETRE;Le Kremlin-Bicêtre;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;601890.408;123292.794
48.8389609394, 2.28270002724;"{""type"": ""Point"", ""coordinates"": [2.282700027239131, 48.838960939372015]}";45363;LOURMEL;Lourmel;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596049.134;126499.912
48.8427467798, 2.29191241332;"{""type"": ""Point"", ""coordinates"": [2.291912413317875, 48.842746779792876]}";42984;FELIX FAURE;Félix Faure;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596725.603;126920.456
48.8447947646, 2.29395196364;"{""type"": ""Point"", ""coordinates"": [2.293951963636534, 48.84479476461109]}";42734;COMMERCE;Commerce;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;596875.431;127148.106
48.8574200375, 2.3681082907;"{""type"": ""Point"", ""coordinates"": [2.368108290701383, 48.85742003754715]}";45097;CHEMIN VERT;Chemin Vert;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602317.522;128551.651
48.8512711264, 2.3761187747;"{""type"": ""Point"", ""coordinates"": [2.376118774702071, 48.85127112637233]}";43674;LEDRU-ROLLIN;Ledru-Rollin;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;602905.654;127868.166
48.8215957673, 2.41373751615;"{""type"": ""Point"", ""coordinates"": [2.413737516154775, 48.821595767315046]}";42545;CHARENTON-ECOLES;Charenton-Écoles;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;605669.666;124570.385
48.7899783103, 2.45045317792;"{""type"": ""Point"", ""coordinates"": [2.450453177915302, 48.78997831034893]}";42779;CRETEIL-UNIVERSITE;Créteil-Université;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;608370.956;121057.92
48.779905317, 2.45936839626;"{""type"": ""Point"", ""coordinates"": [2.459368396259053, 48.77990531695967]}";42778;CRETEIL-PREFECTURE (HOTEL DE VILLE);Créteil-Préfecture;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;609027.832;119938.825
48.83370885, 2.24384059509;"{""type"": ""Point"", ""coordinates"": [2.243840595091187, 48.83370885002048]}";47021;MARCEL SEMBAT;Marcel Sembat;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;593196.012;125918.661
48.3484160133, 2.0322397734;"{""type"": ""Point"", ""coordinates"": [2.032239773403242, 48.34841601334883]}";43165;MONNERVILLE;MONNERVILLE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;577444.085;71994.16
48.3112962802, 2.00352500269;"{""type"": ""Point"", ""coordinates"": [2.003525002693243, 48.31129628017229]}";47917;ANGERVILLE;ANGERVILLE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;575297.342;67875.26
